Datetime,Open,High,Low,Close,Adj Close,Volume
2024-01-04 12:30:00-05:00,48.268836975097656,48.28900146484375,48.053001403808594,48.279998779296875,48.279998779296875,2479489
2024-01-04 13:30:00-05:00,48.28099822998047,48.39200210571289,48.12300109863281,48.14400100708008,48.14400100708008,2472828
2024-01-04 14:30:00-05:00,48.14400100708008,48.35499954223633,48.0890007019043,48.19586944580078,48.19586944580078,2671030
2024-01-04 15:30:00-05:00,48.189998626708984,48.26000213623047,47.97999954223633,47.99399948120117,47.99399948120117,2878447
2024-01-05 09:30:00-05:00,48.461997985839844,48.96487045288086,48.306007385253906,48.95199966430664,48.95199966430664,10170620
2024-01-05 10:30:00-05:00,48.95100021362305,49.547000885009766,48.907997131347656,49.38750076293945,49.38750076293945,8336264
2024-01-05 11:30:00-05:00,49.38999938964844,49.4379997253418,48.987998962402344,49.04125213623047,49.04125213623047,5043687
2024-01-05 12:30:00-05:00,49.037010192871094,49.24500274658203,48.970008850097656,49.15599822998047,49.15599822998047,4164076
2024-01-05 13:30:00-05:00,49.15132141113281,49.349998474121094,49.14500045776367,49.209938049316406,49.209938049316406,3000157
2024-01-05 14:30:00-05:00,49.202999114990234,49.26198959350586,48.78302001953125,48.868499755859375,48.868499755859375,4554575
2024-01-05 15:30:00-05:00,48.86199951171875,49.10300064086914,48.80500030517578,49.09000015258789,49.09000015258789,3473997
2024-01-08 09:30:00-05:00,49.512001037597656,51.5150032043457,49.479000091552734,51.32600021362305,51.32600021362305,22741308
2024-01-08 10:30:00-05:00,51.327003479003906,51.572998046875,51.0620002746582,51.28200149536133,51.28200149536133,8335157
2024-01-08 11:30:00-05:00,51.28685760498047,51.5469970703125,51.15700149536133,51.18626022338867,51.18626022338867,6400994
2024-01-08 12:30:00-05:00,51.1870002746582,51.53200149536133,51.10300064086914,51.512001037597656,51.512001037597656,4393512
2024-01-08 13:30:00-05:00,51.51300048828125,51.79999923706055,51.43000030517578,51.7400016784668,51.7400016784668,5907820
2024-01-08 14:30:00-05:00,51.74338912963867,51.89799880981445,51.606468200683594,51.8703498840332,51.8703498840332,6023125
2024-01-08 15:30:00-05:00,51.86899948120117,52.275001525878906,51.81599807739258,52.25499725341797,52.25499725341797,5924981
2024-01-09 09:30:00-05:00,52.4010009765625,52.619895935058594,51.69000244140625,52.4736328125,52.4736328125,19204795
2024-01-09 10:30:00-05:00,52.47899627685547,52.9010009765625,52.07999801635742,52.8599967956543,52.8599967956543,9961725
2024-01-09 11:30:00-05:00,52.85240936279297,53.57899856567383,52.7706298828125,53.42158126831055,53.42158126831055,10634586
2024-01-09 12:30:00-05:00,53.4370002746582,54.071998596191406,53.37000274658203,53.87080001831055,53.87080001831055,9841087
2024-01-09 13:30:00-05:00,53.86699676513672,54.32500076293945,53.72999954223633,53.974998474121094,53.974998474121094,8988418
2024-01-09 14:30:00-05:00,53.97100067138672,54.10100173950195,53.436012268066406,53.5584716796875,53.5584716796875,8243584
2024-01-09 15:30:00-05:00,53.55399703979492,53.65700149536133,53.01816940307617,53.13100051879883,53.13100051879883,7265096
2024-01-10 09:30:00-05:00,53.615997314453125,54.365997314453125,53.4890022277832,54.14899444580078,54.14899444580078,18112031
2024-01-10 10:30:00-05:00,54.150001525878906,54.599998474121094,54.084999084472656,54.31049728393555,54.31049728393555,9110179
2024-01-10 11:30:00-05:00,54.31450271606445,54.37999725341797,53.9849967956543,54.19199752807617,54.19199752807617,5140692
2024-01-10 12:30:00-05:00,54.199989318847656,54.47999954223633,54.1400032043457,54.2130012512207,54.2130012512207,4551805
2024-01-10 13:30:00-05:00,54.21245574951172,54.47999954223633,54.20100021362305,54.211997985839844,54.211997985839844,3873744
2024-01-10 14:30:00-05:00,54.21070098876953,54.375999450683594,54.040000915527344,54.21149826049805,54.21149826049805,5463821
2024-01-10 15:30:00-05:00,54.20800018310547,54.365997314453125,53.95200729370117,54.349998474121094,54.349998474121094,4504510
2024-01-11 09:30:00-05:00,54.999000549316406,55.34600067138672,53.88199996948242,54.51850128173828,54.51850128173828,17617566
2024-01-11 10:30:00-05:00,54.516998291015625,54.641990661621094,53.55999755859375,53.855010986328125,53.855010986328125,8414594
2024-01-11 11:30:00-05:00,53.849998474121094,54.25999069213867,53.60599899291992,54.132598876953125,54.132598876953125,6339827
2024-01-11 12:30:00-05:00,54.126220703125,55.099998474121094,54.126220703125,54.93300247192383,54.93300247192383,8134249
2024-01-11 13:30:00-05:00,54.93199920654297,55.09699249267578,54.71100997924805,54.91899871826172,54.91899871826172,6505633
2024-01-11 14:30:00-05:00,54.91899871826172,55.20000076293945,54.81500244140625,54.87662887573242,54.87662887573242,6188854
2024-01-11 15:30:00-05:00,54.875,54.91804122924805,54.600013732910156,54.82999801635742,54.82999801635742,4360177
2024-01-12 09:30:00-05:00,54.62000274658203,54.970001220703125,54.35499954223633,54.737998962402344,54.737998962402344,11140181
2024-01-12 10:30:00-05:00,54.74500274658203,54.83599090576172,54.330078125,54.69501876831055,54.69501876831055,6475778
2024-01-12 11:30:00-05:00,54.699501037597656,54.73698806762695,54.4904899597168,54.6140022277832,54.6140022277832,3950607
2024-01-12 12:30:00-05:00,54.61433792114258,54.69915008544922,54.54999923706055,54.63005828857422,54.63005828857422,2322889
2024-01-12 13:30:00-05:00,54.63800048828125,54.914268493652344,54.592933654785156,54.747772216796875,54.747772216796875,3694068
2024-01-12 14:30:00-05:00,54.741058349609375,54.7650032043457,54.540000915527344,54.6250114440918,54.6250114440918,3220345
2024-01-12 15:30:00-05:00,54.6345100402832,54.74799728393555,54.57999801635742,54.70800018310547,54.70800018310547,2230050
2024-01-16 09:30:00-05:00,55.099998474121094,56.0620002746582,55.053497314453125,56.05500030517578,56.05500030517578,12991490
2024-01-16 10:30:00-05:00,56.064002990722656,56.70000076293945,55.92103958129883,56.56928634643555,56.56928634643555,9227517
2024-01-16 11:30:00-05:00,56.58100128173828,56.834991455078125,56.1609992980957,56.230987548828125,56.230987548828125,5781117
2024-01-16 12:30:00-05:00,56.220001220703125,56.37999725341797,56.04999923706055,56.367042541503906,56.367042541503906,3592125
2024-01-16 13:30:00-05:00,56.375999450683594,56.40800094604492,56.025001525878906,56.185997009277344,56.185997009277344,4001190
2024-01-16 14:30:00-05:00,56.180999755859375,56.3599967956543,56.055015563964844,56.105377197265625,56.105377197265625,3099777
2024-01-16 15:30:00-05:00,56.10700225830078,56.4010009765625,56.03001022338867,56.400001525878906,56.400001525878906,3168916
2024-01-17 09:30:00-05:00,56.34699630737305,56.470680236816406,54.7400016784668,55.41599655151367,55.41599655151367,17761932
2024-01-17 10:30:00-05:00,55.415000915527344,55.93198776245117,55.236000061035156,55.888999938964844,55.888999938964844,7057353
2024-01-17 11:30:00-05:00,55.89400100708008,56.01599884033203,55.586997985839844,55.635498046875,55.635498046875,4845749
2024-01-17 12:30:00-05:00,55.63050079345703,55.84400177001953,55.5099983215332,55.61949920654297,55.61949920654297,3553640
2024-01-17 13:30:00-05:00,55.61750030517578,56.06339645385742,55.529998779296875,56.04362869262695,56.04362869262695,3841246
2024-01-17 14:30:00-05:00,56.04450225830078,56.2760009765625,55.68101119995117,55.72150802612305,55.72150802612305,5177424
2024-01-17 15:30:00-05:00,55.73112106323242,56.19099807739258,55.67899703979492,56.051002502441406,56.051002502441406,3354610
2024-01-18 09:30:00-05:00,57.2599983215332,57.52000045776367,56.88800048828125,57.17000198364258,57.17000198364258,13777044
2024-01-18 10:30:00-05:00,57.17000198364258,57.59400177001953,57.05999755859375,57.52100372314453,57.52100372314453,6948543
2024-01-18 11:30:00-05:00,57.52800369262695,57.599998474121094,56.840003967285156,57.01599884033203,57.01599884033203,6396026
2024-01-18 12:30:00-05:00,57.0155029296875,57.095001220703125,56.10700225830078,56.28166961669922,56.28166961669922,5667125
2024-01-18 13:30:00-05:00,56.28220748901367,57.0099983215332,56.264007568359375,56.96799850463867,56.96799850463867,5579463
2024-01-18 14:30:00-05:00,56.97600173950195,57.05499267578125,56.74799728393555,56.944000244140625,56.944000244140625,4125095
2024-01-18 15:30:00-05:00,56.95000076293945,57.18499755859375,56.840003967285156,57.09821319580078,57.09821319580078,3854374
2024-01-19 09:30:00-05:00,57.9890022277832,58.0,57.224998474121094,57.89299774169922,57.89299774169922,13704085
2024-01-19 10:30:00-05:00,57.8849983215332,58.28200149536133,57.771995544433594,58.24199676513672,58.24199676513672,6937273
2024-01-19 11:30:00-05:00,58.24190139770508,58.900001525878906,58.17399978637695,58.8849983215332,58.8849983215332,8595532
2024-01-19 12:30:00-05:00,58.8848991394043,59.0880012512207,58.74199676513672,58.987998962402344,58.987998962402344,5069151
2024-01-19 13:30:00-05:00,58.98839569091797,59.18400192260742,58.884002685546875,58.97130584716797,58.97130584716797,5695504
2024-01-19 14:30:00-05:00,58.97148895263672,59.20600128173828,58.83599853515625,59.14600372314453,59.14600372314453,5461776
2024-01-19 15:30:00-05:00,59.14000701904297,59.5,59.0880012512207,59.5,59.5,5139940
2024-01-22 09:30:00-05:00,59.75,60.33100128173828,59.17000198364258,59.251502990722656,59.251502990722656,16818994
2024-01-22 10:30:00-05:00,59.2599983215332,59.9799919128418,59.06999969482422,59.939537048339844,59.939537048339844,8607466
2024-01-22 11:30:00-05:00,59.93549728393555,60.05800247192383,59.569000244140625,59.85900115966797,59.85900115966797,4394654
2024-01-22 12:30:00-05:00,59.85100173950195,59.94000244140625,59.70499801635742,59.76649856567383,59.76649856567383,3168102
2024-01-22 13:30:00-05:00,59.7599983215332,60.10499954223633,59.74500274658203,59.94350051879883,59.94350051879883,3895400
2024-01-22 14:30:00-05:00,59.95000076293945,60.0,59.85100555419922,59.9844970703125,59.9844970703125,2520995
2024-01-22 15:30:00-05:00,59.98326873779297,59.990997314453125,59.650001525878906,59.665000915527344,59.665000915527344,2946422
2024-01-23 09:30:00-05:00,59.56999969482422,59.637001037597656,58.584999084472656,59.42000198364258,59.42000198364258,10650804
2024-01-23 10:30:00-05:00,59.417999267578125,59.7299919128418,59.30500030517578,59.486000061035156,59.486000061035156,4454181
2024-01-23 11:30:00-05:00,59.49298858642578,59.654998779296875,59.37800216674805,59.487998962402344,59.487998962402344,2562631
2024-01-23 12:30:00-05:00,59.47999954223633,59.67100143432617,59.452003479003906,59.5724983215332,59.5724983215332,1930547
2024-01-23 13:30:00-05:00,59.57899856567383,59.584999084472656,59.29600143432617,59.37764358520508,59.37764358520508,2101189
2024-01-23 14:30:00-05:00,59.321998596191406,59.766998291015625,59.29401397705078,59.709999084472656,59.709999084472656,3274760
2024-01-23 15:30:00-05:00,59.7140007019043,59.909996032714844,59.628997802734375,59.871002197265625,59.871002197265625,2760311
2024-01-24 09:30:00-05:00,60.30399703979492,62.0099983215332,59.9379997253418,61.9043083190918,61.9043083190918,15267540
2024-01-24 10:30:00-05:00,61.89899826049805,62.00300216674805,61.404998779296875,61.63800048828125,61.63800048828125,7556754
2024-01-24 11:30:00-05:00,61.63050079345703,62.209999084472656,61.58599853515625,62.13750076293945,62.13750076293945,4832062
2024-01-24 12:30:00-05:00,62.14600372314453,62.8489990234375,62.13199996948242,62.659996032714844,62.659996032714844,8309747
2024-01-24 13:30:00-05:00,62.67000198364258,62.72199630737305,61.649009704589844,61.78850173950195,61.78850173950195,6712153
2024-01-24 14:30:00-05:00,61.790000915527344,62.23398971557617,61.209999084472656,61.22700119018555,61.22700119018555,7275934
2024-01-24 15:30:00-05:00,61.228607177734375,61.66899871826172,61.17100143432617,61.35700225830078,61.35700225830078,3742686
2024-01-25 09:30:00-05:00,62.150001525878906,62.638999938964844,61.85399627685547,62.60041046142578,62.60041046142578,13276254
2024-01-25 10:30:00-05:00,62.611000061035156,62.71900177001953,62.224998474121094,62.3900032043457,62.3900032043457,5924704
2024-01-25 11:30:00-05:00,62.3904914855957,62.55999755859375,61.70100021362305,61.92499923706055,61.92499923706055,5867831
2024-01-25 12:30:00-05:00,61.926002502441406,61.989990234375,61.323997497558594,61.527503967285156,61.527503967285156,5579607
2024-01-25 13:30:00-05:00,61.529998779296875,61.779998779296875,60.91602325439453,61.2760009765625,61.2760009765625,6446385
2024-01-25 14:30:00-05:00,61.2760009765625,61.822998046875,61.21085739135742,61.551002502441406,61.551002502441406,4941540
2024-01-25 15:30:00-05:00,61.548500061035156,61.73099899291992,61.4849967956543,61.64400100708008,61.64400100708008,2909986
2024-01-26 09:30:00-05:00,60.959999084472656,61.413002014160156,60.572998046875,61.3830680847168,61.3830680847168,12214046
2024-01-26 10:30:00-05:00,61.38350296020508,61.78300094604492,61.290000915527344,61.374000549316406,61.374000549316406,6120077
2024-01-26 11:30:00-05:00,61.39099884033203,61.5629997253418,61.121002197265625,61.29664993286133,61.29664993286133,4887593
2024-01-26 12:30:00-05:00,61.303497314453125,61.303497314453125,60.84099578857422,61.11124801635742,61.11124801635742,4008152
2024-01-26 13:30:00-05:00,61.115997314453125,61.180999755859375,60.74300003051758,61.007362365722656,61.007362365722656,3409289
2024-01-26 14:30:00-05:00,61.00777053833008,61.400001525878906,60.9010009765625,61.08599853515625,61.08599853515625,3768031
2024-01-26 15:30:00-05:00,61.082000732421875,61.139991760253906,60.9218635559082,61.029998779296875,61.029998779296875,2640645
2024-01-29 09:30:00-05:00,61.23200225830078,61.875,60.90700149536133,61.73834228515625,61.73834228515625,9502493
2024-01-29 10:30:00-05:00,61.733001708984375,61.834999084472656,61.29099655151367,61.464599609375,61.464599609375,4507985
2024-01-29 11:30:00-05:00,61.46699905395508,61.698997497558594,61.37999725341797,61.6150016784668,61.6150016784668,3022677
2024-01-29 12:30:00-05:00,61.62249755859375,61.697998046875,61.47199630737305,61.60999298095703,61.60999298095703,1852068
2024-01-29 13:30:00-05:00,61.608177185058594,61.96900177001953,61.580650329589844,61.935638427734375,61.935638427734375,3144518
2024-01-29 14:30:00-05:00,61.9398193359375,62.41599655151367,61.861000061035156,62.371253967285156,62.371253967285156,5001895
2024-01-29 15:30:00-05:00,62.37000274658203,62.4890022277832,62.2869987487793,62.472999572753906,62.472999572753906,3483561
2024-01-30 09:30:00-05:00,62.900001525878906,63.39899826049805,62.540992736816406,63.271995544433594,63.271995544433594,12550935
2024-01-30 10:30:00-05:00,63.279998779296875,63.365989685058594,62.888999938964844,63.07899856567383,63.07899856567383,4905526
2024-01-30 11:30:00-05:00,63.07849884033203,63.49300003051758,62.759002685546875,62.8738899230957,62.8738899230957,5032649
2024-01-30 12:30:00-05:00,62.862998962402344,62.89600372314453,62.2599983215332,62.66699981689453,62.66699981689453,5254259
2024-01-30 13:30:00-05:00,62.676002502441406,62.83698654174805,62.28300094604492,62.65095138549805,62.65095138549805,3638639
2024-01-30 14:30:00-05:00,62.657928466796875,63.021995544433594,62.64099884033203,62.92960739135742,62.92960739135742,3575092
2024-01-30 15:30:00-05:00,62.93499755859375,62.9900016784668,62.654998779296875,62.75300216674805,62.75300216674805,2673235
2024-01-31 09:30:00-05:00,61.44000244140625,62.07500076293945,61.202003479003906,61.22100067138672,61.22100067138672,11412494
2024-01-31 10:30:00-05:00,61.21699905395508,61.43400192260742,60.70000076293945,61.28900146484375,61.28900146484375,8058493
2024-01-31 11:30:00-05:00,61.30699920654297,61.79399871826172,61.24699783325195,61.652000427246094,61.652000427246094,4267856
2024-01-31 12:30:00-05:00,61.6554069519043,61.71599578857422,61.358001708984375,61.375999450683594,61.375999450683594,3293875
2024-01-31 13:30:00-05:00,61.3822021484375,61.70600128173828,61.13300323486328,61.577064514160156,61.577064514160156,4146853
2024-01-31 14:30:00-05:00,61.58150100708008,62.269020080566406,61.25499725341797,61.7130012512207,61.7130012512207,7668877
2024-01-31 15:30:00-05:00,61.715003967285156,61.7400016784668,61.349998474121094,61.500999450683594,61.500999450683594,3390201
2024-02-01 09:30:00-05:00,62.099998474121094,62.31999969482422,61.650001525878906,62.3089714050293,62.3089714050293,10325451
2024-02-01 10:30:00-05:00,62.30939865112305,62.48200225830078,61.75699996948242,61.912559509277344,61.912559509277344,5487912
2024-02-01 11:30:00-05:00,61.926002502441406,62.49699783325195,61.819000244140625,62.40700149536133,62.40700149536133,3858331
2024-02-01 12:30:00-05:00,62.409996032714844,62.72999954223633,62.321998596191406,62.678001403808594,62.678001403808594,3850151
2024-02-01 13:30:00-05:00,62.67499923706055,62.89899826049805,62.600013732910156,62.821998596191406,62.821998596191406,3402407
2024-02-01 14:30:00-05:00,62.827003479003906,63.113990783691406,62.715003967285156,63.09450149536133,63.09450149536133,4088715
2024-02-01 15:30:00-05:00,63.09600067138672,63.19099807739258,62.86800003051758,63.034996032714844,63.034996032714844,3016432
2024-02-02 09:30:00-05:00,63.79999923706055,65.43599700927734,63.69000244140625,65.06800079345703,65.06800079345703,14432047
2024-02-02 10:30:00-05:00,65.07575225830078,65.40699768066406,64.85200500488281,65.39240264892578,65.39240264892578,5225743
2024-02-02 11:30:00-05:00,65.4000015258789,66.5719985961914,65.38690185546875,66.5719985961914,66.5719985961914,8179933
2024-02-02 12:30:00-05:00,66.57499694824219,66.5999984741211,65.90399932861328,65.98350524902344,65.98350524902344,5693234
2024-02-02 13:30:00-05:00,65.99099731445312,66.33098602294922,65.8169174194336,66.1500015258789,66.1500015258789,3898231
2024-02-02 14:30:00-05:00,66.14900207519531,66.25399780273438,65.93000030517578,66.0885009765625,66.0885009765625,4251081
2024-02-02 15:30:00-05:00,66.08799743652344,66.2750015258789,66.0,66.1500015258789,66.1500015258789,3290336
2024-02-05 09:30:00-05:00,67.69999694824219,69.49699401855469,67.69999694824219,68.15972900390625,68.15972900390625,24109963
2024-02-05 10:30:00-05:00,68.15399932861328,68.37000274658203,67.20500183105469,68.13899993896484,68.13899993896484,9631229
2024-02-05 11:30:00-05:00,68.13499450683594,69.16999053955078,68.12699890136719,68.96099853515625,68.96099853515625,7254954
2024-02-05 12:30:00-05:00,68.96500396728516,69.18000030517578,68.5,68.88249969482422,68.88249969482422,5901401
2024-02-05 13:30:00-05:00,68.87186431884766,69.0,68.61442565917969,68.95050048828125,68.95050048828125,4500914
2024-02-05 14:30:00-05:00,68.95234680175781,69.3499984741211,68.0999984741211,68.760009765625,68.760009765625,7591983
2024-02-05 15:30:00-05:00,68.7645034790039,69.4489974975586,68.70100402832031,69.31800079345703,69.31800079345703,5145660
2024-02-06 09:30:00-05:00,69.62999725341797,69.75399017333984,67.38499450683594,67.93318176269531,67.93318176269531,20596167
2024-02-06 10:30:00-05:00,67.93150329589844,68.38899993896484,67.41999816894531,67.96379089355469,67.96379089355469,7715868
2024-02-06 11:30:00-05:00,67.97000122070312,68.03300476074219,66.30000305175781,66.84220123291016,66.84220123291016,10702101
2024-02-06 12:30:00-05:00,66.84300231933594,67.12899780273438,66.50199890136719,66.93270111083984,66.93270111083984,6537650
2024-02-06 13:30:00-05:00,66.94450378417969,67.67440795898438,66.92900848388672,67.53099822998047,67.53099822998047,7512084
2024-02-06 14:30:00-05:00,67.54630279541016,68.47000122070312,67.53101348876953,68.15501403808594,68.15501403808594,8455480
2024-02-06 15:30:00-05:00,68.16450500488281,68.40699768066406,67.80999755859375,68.21900177001953,68.21900177001953,4789079
2024-02-07 09:30:00-05:00,68.31900024414062,69.43499755859375,67.5999984741211,69.27799987792969,69.27799987792969,15071810
2024-02-07 10:30:00-05:00,69.27435302734375,69.4990005493164,68.62000274658203,68.8530044555664,68.8530044555664,7008373
2024-02-07 11:30:00-05:00,68.86199951171875,69.39799499511719,68.80000305175781,69.15584564208984,69.15584564208984,4508981
2024-02-07 12:30:00-05:00,69.15499877929688,69.49600219726562,68.91300201416016,69.45349884033203,69.45349884033203,4371427
2024-02-07 13:30:00-05:00,69.45999908447266,69.57499694824219,69.28099822998047,69.4010009765625,69.4010009765625,3656838
2024-02-07 14:30:00-05:00,69.40900421142578,70.197998046875,69.34500122070312,70.17598724365234,70.17598724365234,6697421
2024-02-07 15:30:00-05:00,70.17598724365234,70.22000122070312,69.94000244140625,70.11599731445312,70.11599731445312,4395767
2024-02-08 09:30:00-05:00,70.0739974975586,70.79399871826172,69.45500183105469,69.85399627685547,69.85399627685547,13273144
2024-02-08 10:30:00-05:00,69.85099792480469,70.61000061035156,69.66999816894531,70.36830139160156,70.36830139160156,7392905
2024-02-08 11:30:00-05:00,70.37750244140625,70.5739517211914,70.10800170898438,70.26509857177734,70.26509857177734,4057925
2024-02-08 12:30:00-05:00,70.2625961303711,70.44099426269531,69.97200012207031,70.44099426269531,70.44099426269531,3602736
2024-02-08 13:30:00-05:00,70.44099426269531,70.6500015258789,69.947998046875,69.96199798583984,69.96199798583984,3836559
2024-02-08 14:30:00-05:00,69.95500183105469,70.08000183105469,69.70500183105469,69.9000015258789,69.9000015258789,3694404
2024-02-08 15:30:00-05:00,69.90499877929688,70.0,69.55500030517578,69.63999938964844,69.63999938964844,3041024
2024-02-09 09:30:00-05:00,70.53300476074219,71.24800109863281,70.21199798583984,71.11699676513672,71.11699676513672,13036372
2024-02-09 10:30:00-05:00,71.10887908935547,71.81400299072266,70.98100280761719,71.43449401855469,71.43449401855469,7560127
2024-02-09 11:30:00-05:00,71.447998046875,71.72000122070312,71.2719955444336,71.6364974975586,71.6364974975586,4171127
2024-02-09 12:30:00-05:00,71.63899993896484,71.80000305175781,71.5250015258789,71.77050018310547,71.77050018310547,3221056
2024-02-09 13:30:00-05:00,71.7750015258789,72.05999755859375,71.71099853515625,71.95598602294922,71.95598602294922,4905651
2024-02-09 14:30:00-05:00,71.94990539550781,72.0270004272461,71.77100372314453,71.93400573730469,71.93400573730469,4033769
2024-02-09 15:30:00-05:00,71.94000244140625,72.18499755859375,71.83000946044922,72.13099670410156,72.13099670410156,4191234
2024-02-12 09:30:00-05:00,72.5999984741211,73.49600219726562,72.13999938964844,73.13642883300781,73.13642883300781,14869090
2024-02-12 10:30:00-05:00,73.13041687011719,74.19999694824219,73.01300048828125,74.04798126220703,74.04798126220703,9483690
2024-02-12 11:30:00-05:00,74.05084228515625,74.61100006103516,73.32000732421875,73.59041595458984,73.59041595458984,7362230
2024-02-12 12:30:00-05:00,73.59477233886719,73.74500274658203,72.65601348876953,72.73200225830078,72.73200225830078,5298221
2024-02-12 13:30:00-05:00,72.73200225830078,72.7405014038086,71.25,72.15553283691406,72.15553283691406,10989712
2024-02-12 14:30:00-05:00,72.12800598144531,72.76300048828125,71.87999725341797,72.54000091552734,72.54000091552734,6803291
2024-02-12 15:30:00-05:00,72.54019927978516,72.68000030517578,72.20399475097656,72.29199981689453,72.29199981689453,3337843
2024-02-13 09:30:00-05:00,70.4000015258789,72.43000030517578,69.62000274658203,72.42500305175781,72.42500305175781,19665605
2024-02-13 10:30:00-05:00,72.41950225830078,73.44999694824219,72.20999908447266,73.09000396728516,73.09000396728516,11474119
2024-02-13 11:30:00-05:00,73.08979797363281,73.12998962402344,72.12800598144531,72.36000061035156,72.36000061035156,5635053
2024-02-13 12:30:00-05:00,72.35780334472656,72.80900573730469,71.82499694824219,72.33300018310547,72.33300018310547,5234490
2024-02-13 13:30:00-05:00,72.33399963378906,72.44896697998047,71.76100158691406,72.09700012207031,72.09700012207031,4309732
2024-02-13 14:30:00-05:00,72.072998046875,72.46800231933594,71.3499984741211,71.61557006835938,71.61557006835938,6172161
2024-02-13 15:30:00-05:00,71.62326049804688,72.19589233398438,71.4229965209961,72.19000244140625,72.19000244140625,4941467
2024-02-14 09:30:00-05:00,73.2020034790039,74.23600006103516,73.00599670410156,74.11000061035156,74.11000061035156,14491978
2024-02-14 10:30:00-05:00,74.09950256347656,74.14900207519531,71.93800354003906,72.51994323730469,72.51994323730469,9769137
2024-02-14 11:30:00-05:00,72.52201843261719,72.90999603271484,72.18699645996094,72.86665344238281,72.86665344238281,5366858
2024-02-14 12:30:00-05:00,72.88300323486328,73.0719985961914,72.44999694824219,72.89199829101562,72.89199829101562,4552996
2024-02-14 13:30:00-05:00,72.89900207519531,73.17999267578125,72.64000701904297,73.09211730957031,73.09211730957031,4101939
2024-02-14 14:30:00-05:00,73.09449005126953,73.47200012207031,73.00199890136719,73.39875030517578,73.39875030517578,4407749
2024-02-14 15:30:00-05:00,73.38999938964844,73.90699768066406,73.38300323486328,73.85499572753906,73.85499572753906,4480436
2024-02-15 09:30:00-05:00,73.86900329589844,73.9749984741211,72.4000015258789,73.06999969482422,73.06999969482422,14569301
2024-02-15 10:30:00-05:00,73.0719985961914,73.4990005493164,72.70999908447266,73.12100219726562,73.12100219726562,6583038
2024-02-15 11:30:00-05:00,73.11799621582031,73.26399993896484,72.71099853515625,73.1469955444336,73.1469955444336,4030155
2024-02-15 12:30:00-05:00,73.15399932861328,73.375,73.04541015625,73.30400085449219,73.30400085449219,3375388
2024-02-15 13:30:00-05:00,73.31400299072266,73.32899475097656,72.8604965209961,73.20899963378906,73.20899963378906,3694241
2024-02-15 14:30:00-05:00,73.21006774902344,73.28300476074219,72.65999603271484,72.8530044555664,72.8530044555664,4022249
2024-02-15 15:30:00-05:00,72.85900115966797,72.93699645996094,72.572998046875,72.65699768066406,72.65699768066406,3272555
2024-02-16 09:30:00-05:00,74.0999984741211,74.4020004272461,72.50399780273438,73.23600006103516,73.23600006103516,16443451
2024-02-16 10:30:00-05:00,73.23600006103516,74.01799774169922,72.80863952636719,73.84000396728516,73.84000396728516,6768419
2024-02-16 11:30:00-05:00,73.86699676513672,74.13700103759766,73.69650268554688,73.90399932861328,73.90399932861328,4572035
2024-02-16 12:30:00-05:00,73.91099548339844,73.94999694824219,73.04106140136719,73.26950073242188,73.26950073242188,4219312
2024-02-16 13:30:00-05:00,73.26899719238281,74.09500122070312,73.24900817871094,73.78788757324219,73.78788757324219,4926030
2024-02-16 14:30:00-05:00,73.79600524902344,73.92900085449219,73.01699829101562,73.35600280761719,73.35600280761719,4940793
