5.474777221679687500e+01,5.462501144409179688e+01,5.470800018310546875e+01,5.605500030517578125e+01,5.656928634643554688e+01,5.623098754882812500e+01,5.636704254150390625e+01,5.618599700927734375e+01,5.610537719726562500e+01,5.640000152587890625e+01,5.541599655151367188e+01,5.588899993896485086e+01,5.563549804687500000e+01,5.561949920654296875e+01,5.604362869262695312e+01,5.572150802612304688e+01,5.605100250244140625e+01,5.717000198364257812e+01,5.752100372314453125e+01,5.701599884033203125e+01,5.628166961669921875e+01,5.696799850463867188e+01,5.694400024414062500e+01,5.709821319580078125e+01,5.789299774169921875e+01,5.824199676513671875e+01,5.888499832153320312e+01,5.898799896240234375e+01,5.897130584716796875e+01,5.914600372314453125e+01
5.636704254150390625e+01,5.618599700927734375e+01,5.610537719726562500e+01,5.640000152587890625e+01,5.541599655151367188e+01,5.588899993896485086e+01,5.563549804687500000e+01,5.561949920654296875e+01,5.604362869262695312e+01,5.572150802612304688e+01,5.605100250244140625e+01,5.717000198364257812e+01,5.752100372314453125e+01,5.701599884033203125e+01,5.628166961669921875e+01,5.696799850463867188e+01,5.694400024414062500e+01,5.709821319580078125e+01,5.789299774169921875e+01,5.824199676513671875e+01,5.888499832153320312e+01,5.898799896240234375e+01,5.897130584716796875e+01,5.914600372314453125e+01,5.950000000000000000e+01,5.925150299072265625e+01,5.993953704833983664e+01,5.985900115966796875e+01,5.976649856567382812e+01,5.994350051879882812e+01
5.563549804687500000e+01,5.561949920654296875e+01,5.604362869262695312e+01,5.572150802612304688e+01,5.605100250244140625e+01,5.717000198364257812e+01,5.752100372314453125e+01,5.701599884033203125e+01,5.628166961669921875e+01,5.696799850463867188e+01,5.694400024414062500e+01,5.709821319580078125e+01,5.789299774169921875e+01,5.824199676513671875e+01,5.888499832153320312e+01,5.898799896240234375e+01,5.897130584716796875e+01,5.914600372314453125e+01,5.950000000000000000e+01,5.925150299072265625e+01,5.993953704833983664e+01,5.985900115966796875e+01,5.976649856567382812e+01,5.994350051879882812e+01,5.998449707031250000e+01,5.966500091552734375e+01,5.942000198364257812e+01,5.948600006103514914e+01,5.948799896240234375e+01,5.957249832153320312e+01
5.752100372314453125e+01,5.701599884033203125e+01,5.628166961669921875e+01,5.696799850463867188e+01,5.694400024414062500e+01,5.709821319580078125e+01,5.789299774169921875e+01,5.824199676513671875e+01,5.888499832153320312e+01,5.898799896240234375e+01,5.897130584716796875e+01,5.914600372314453125e+01,5.950000000000000000e+01,5.925150299072265625e+01,5.993953704833983664e+01,5.985900115966796875e+01,5.976649856567382812e+01,5.994350051879882812e+01,5.998449707031250000e+01,5.966500091552734375e+01,5.942000198364257812e+01,5.948600006103514914e+01,5.948799896240234375e+01,5.957249832153320312e+01,5.937764358520507812e+01,5.970999908447265625e+01,5.987100219726562500e+01,6.190430831909179688e+01,6.163800048828125000e+01,6.213750076293945312e+01
5.789299774169921875e+01,5.824199676513671875e+01,5.888499832153320312e+01,5.898799896240234375e+01,5.897130584716796875e+01,5.914600372314453125e+01,5.950000000000000000e+01,5.925150299072265625e+01,5.993953704833983664e+01,5.985900115966796875e+01,5.976649856567382812e+01,5.994350051879882812e+01,5.998449707031250000e+01,5.966500091552734375e+01,5.942000198364257812e+01,5.948600006103514914e+01,5.948799896240234375e+01,5.957249832153320312e+01,5.937764358520507812e+01,5.970999908447265625e+01,5.987100219726562500e+01,6.190430831909179688e+01,6.163800048828125000e+01,6.213750076293945312e+01,6.265999603271485086e+01,6.178850173950195312e+01,6.122700119018554688e+01,6.135700225830078125e+01,6.260041046142578125e+01,6.239000320434570312e+01
5.950000000000000000e+01,5.925150299072265625e+01,5.993953704833983664e+01,5.985900115966796875e+01,5.976649856567382812e+01,5.994350051879882812e+01,5.998449707031250000e+01,5.966500091552734375e+01,5.942000198364257812e+01,5.948600006103514914e+01,5.948799896240234375e+01,5.957249832153320312e+01,5.937764358520507812e+01,5.970999908447265625e+01,5.987100219726562500e+01,6.190430831909179688e+01,6.163800048828125000e+01,6.213750076293945312e+01,6.265999603271485086e+01,6.178850173950195312e+01,6.122700119018554688e+01,6.135700225830078125e+01,6.260041046142578125e+01,6.239000320434570312e+01,6.192499923706054688e+01,6.152750396728514914e+01,6.127600097656250000e+01,6.155100250244140625e+01,6.164400100708007812e+01,6.138306808471679688e+01
5.998449707031250000e+01,5.966500091552734375e+01,5.942000198364257812e+01,5.948600006103514914e+01,5.948799896240234375e+01,5.957249832153320312e+01,5.937764358520507812e+01,5.970999908447265625e+01,5.987100219726562500e+01,6.190430831909179688e+01,6.163800048828125000e+01,6.213750076293945312e+01,6.265999603271485086e+01,6.178850173950195312e+01,6.122700119018554688e+01,6.135700225830078125e+01,6.260041046142578125e+01,6.239000320434570312e+01,6.192499923706054688e+01,6.152750396728514914e+01,6.127600097656250000e+01,6.155100250244140625e+01,6.164400100708007812e+01,6.138306808471679688e+01,6.137400054931640625e+01,6.129664993286132812e+01,6.111124801635742188e+01,6.100736236572265625e+01,6.108599853515625000e+01,6.102999877929687500e+01
5.937764358520507812e+01,5.970999908447265625e+01,5.987100219726562500e+01,6.190430831909179688e+01,6.163800048828125000e+01,6.213750076293945312e+01,6.265999603271485086e+01,6.178850173950195312e+01,6.122700119018554688e+01,6.135700225830078125e+01,6.260041046142578125e+01,6.239000320434570312e+01,6.192499923706054688e+01,6.152750396728514914e+01,6.127600097656250000e+01,6.155100250244140625e+01,6.164400100708007812e+01,6.138306808471679688e+01,6.137400054931640625e+01,6.129664993286132812e+01,6.111124801635742188e+01,6.100736236572265625e+01,6.108599853515625000e+01,6.102999877929687500e+01,6.173834228515625000e+01,6.146459960937500000e+01,6.161500167846679688e+01,6.160999298095703125e+01,6.193563842773437500e+01,6.237125396728514914e+01
6.265999603271485086e+01,6.178850173950195312e+01,6.122700119018554688e+01,6.135700225830078125e+01,6.260041046142578125e+01,6.239000320434570312e+01,6.192499923706054688e+01,6.152750396728514914e+01,6.127600097656250000e+01,6.155100250244140625e+01,6.164400100708007812e+01,6.138306808471679688e+01,6.137400054931640625e+01,6.129664993286132812e+01,6.111124801635742188e+01,6.100736236572265625e+01,6.108599853515625000e+01,6.102999877929687500e+01,6.173834228515625000e+01,6.146459960937500000e+01,6.161500167846679688e+01,6.160999298095703125e+01,6.193563842773437500e+01,6.237125396728514914e+01,6.247299957275390625e+01,6.327199554443359375e+01,6.307899856567382812e+01,6.287388992309570312e+01,6.266699981689453125e+01,6.265095138549804688e+01
6.192499923706054688e+01,6.152750396728514914e+01,6.127600097656250000e+01,6.155100250244140625e+01,6.164400100708007812e+01,6.138306808471679688e+01,6.137400054931640625e+01,6.129664993286132812e+01,6.111124801635742188e+01,6.100736236572265625e+01,6.108599853515625000e+01,6.102999877929687500e+01,6.173834228515625000e+01,6.146459960937500000e+01,6.161500167846679688e+01,6.160999298095703125e+01,6.193563842773437500e+01,6.237125396728514914e+01,6.247299957275390625e+01,6.327199554443359375e+01,6.307899856567382812e+01,6.287388992309570312e+01,6.266699981689453125e+01,6.265095138549804688e+01,6.292960739135742188e+01,6.275300216674804688e+01,6.122100067138671875e+01,6.128900146484375000e+01,6.165200042724609375e+01,6.137599945068359375e+01
6.137400054931640625e+01,6.129664993286132812e+01,6.111124801635742188e+01,6.100736236572265625e+01,6.108599853515625000e+01,6.102999877929687500e+01,6.173834228515625000e+01,6.146459960937500000e+01,6.161500167846679688e+01,6.160999298095703125e+01,6.193563842773437500e+01,6.237125396728514914e+01,6.247299957275390625e+01,6.327199554443359375e+01,6.307899856567382812e+01,6.287388992309570312e+01,6.266699981689453125e+01,6.265095138549804688e+01,6.292960739135742188e+01,6.275300216674804688e+01,6.122100067138671875e+01,6.128900146484375000e+01,6.165200042724609375e+01,6.137599945068359375e+01,6.157706451416016336e+01,6.171300125122070312e+01,6.150099945068359375e+01,6.230897140502929688e+01,6.191255950927734375e+01,6.240700149536132812e+01
6.173834228515625000e+01,6.146459960937500000e+01,6.161500167846679688e+01,6.160999298095703125e+01,6.193563842773437500e+01,6.237125396728514914e+01,6.247299957275390625e+01,6.327199554443359375e+01,6.307899856567382812e+01,6.287388992309570312e+01,6.266699981689453125e+01,6.265095138549804688e+01,6.292960739135742188e+01,6.275300216674804688e+01,6.122100067138671875e+01,6.128900146484375000e+01,6.165200042724609375e+01,6.137599945068359375e+01,6.157706451416016336e+01,6.171300125122070312e+01,6.150099945068359375e+01,6.230897140502929688e+01,6.191255950927734375e+01,6.240700149536132812e+01,6.267800140380859375e+01,6.282199859619140625e+01,6.309450149536132812e+01,6.303499603271485086e+01,6.506800079345703125e+01,6.539240264892578125e+01
6.247299957275390625e+01,6.327199554443359375e+01,6.307899856567382812e+01,6.287388992309570312e+01,6.266699981689453125e+01,6.265095138549804688e+01,6.292960739135742188e+01,6.275300216674804688e+01,6.122100067138671875e+01,6.128900146484375000e+01,6.165200042724609375e+01,6.137599945068359375e+01,6.157706451416016336e+01,6.171300125122070312e+01,6.150099945068359375e+01,6.230897140502929688e+01,6.191255950927734375e+01,6.240700149536132812e+01,6.267800140380859375e+01,6.282199859619140625e+01,6.309450149536132812e+01,6.303499603271485086e+01,6.506800079345703125e+01,6.539240264892578125e+01,6.657199859619140625e+01,6.598350524902343750e+01,6.615000152587890625e+01,6.608850097656250000e+01,6.615000152587890625e+01,6.815972900390625000e+01
6.292960739135742188e+01,6.275300216674804688e+01,6.122100067138671875e+01,6.128900146484375000e+01,6.165200042724609375e+01,6.137599945068359375e+01,6.157706451416016336e+01,6.171300125122070312e+01,6.150099945068359375e+01,6.230897140502929688e+01,6.191255950927734375e+01,6.240700149536132812e+01,6.267800140380859375e+01,6.282199859619140625e+01,6.309450149536132812e+01,6.303499603271485086e+01,6.506800079345703125e+01,6.539240264892578125e+01,6.657199859619140625e+01,6.598350524902343750e+01,6.615000152587890625e+01,6.608850097656250000e+01,6.615000152587890625e+01,6.815972900390625000e+01,6.813899993896484375e+01,6.896099853515625000e+01,6.888249969482421875e+01,6.895050048828125000e+01,6.876000976562500000e+01,6.931800079345703125e+01
6.157706451416016336e+01,6.171300125122070312e+01,6.150099945068359375e+01,6.230897140502929688e+01,6.191255950927734375e+01,6.240700149536132812e+01,6.267800140380859375e+01,6.282199859619140625e+01,6.309450149536132812e+01,6.303499603271485086e+01,6.506800079345703125e+01,6.539240264892578125e+01,6.657199859619140625e+01,6.598350524902343750e+01,6.615000152587890625e+01,6.608850097656250000e+01,6.615000152587890625e+01,6.815972900390625000e+01,6.813899993896484375e+01,6.896099853515625000e+01,6.888249969482421875e+01,6.895050048828125000e+01,6.876000976562500000e+01,6.931800079345703125e+01,6.793318176269531250e+01,6.796379089355468750e+01,6.684220123291015625e+01,6.693270111083984375e+01,6.753099822998046875e+01,6.815501403808593750e+01
6.267800140380859375e+01,6.282199859619140625e+01,6.309450149536132812e+01,6.303499603271485086e+01,6.506800079345703125e+01,6.539240264892578125e+01,6.657199859619140625e+01,6.598350524902343750e+01,6.615000152587890625e+01,6.608850097656250000e+01,6.615000152587890625e+01,6.815972900390625000e+01,6.813899993896484375e+01,6.896099853515625000e+01,6.888249969482421875e+01,6.895050048828125000e+01,6.876000976562500000e+01,6.931800079345703125e+01,6.793318176269531250e+01,6.796379089355468750e+01,6.684220123291015625e+01,6.693270111083984375e+01,6.753099822998046875e+01,6.815501403808593750e+01,6.821900177001953125e+01,6.927799987792968750e+01,6.885300445556640625e+01,6.915584564208984375e+01,6.945349884033203125e+01,6.940100097656250000e+01
6.657199859619140625e+01,6.598350524902343750e+01,6.615000152587890625e+01,6.608850097656250000e+01,6.615000152587890625e+01,6.815972900390625000e+01,6.813899993896484375e+01,6.896099853515625000e+01,6.888249969482421875e+01,6.895050048828125000e+01,6.876000976562500000e+01,6.931800079345703125e+01,6.793318176269531250e+01,6.796379089355468750e+01,6.684220123291015625e+01,6.693270111083984375e+01,6.753099822998046875e+01,6.815501403808593750e+01,6.821900177001953125e+01,6.927799987792968750e+01,6.885300445556640625e+01,6.915584564208984375e+01,6.945349884033203125e+01,6.940100097656250000e+01,7.017598724365234375e+01,7.011599731445312500e+01,6.985399627685546875e+01,7.036830139160156250e+01,7.026509857177734375e+01,7.044099426269531250e+01
6.813899993896484375e+01,6.896099853515625000e+01,6.888249969482421875e+01,6.895050048828125000e+01,6.876000976562500000e+01,6.931800079345703125e+01,6.793318176269531250e+01,6.796379089355468750e+01,6.684220123291015625e+01,6.693270111083984375e+01,6.753099822998046875e+01,6.815501403808593750e+01,6.821900177001953125e+01,6.927799987792968750e+01,6.885300445556640625e+01,6.915584564208984375e+01,6.945349884033203125e+01,6.940100097656250000e+01,7.017598724365234375e+01,7.011599731445312500e+01,6.985399627685546875e+01,7.036830139160156250e+01,7.026509857177734375e+01,7.044099426269531250e+01,6.996199798583984375e+01,6.990000152587890625e+01,6.963999938964843750e+01,7.111699676513671875e+01,7.143449401855468750e+01,7.163649749755859375e+01
6.793318176269531250e+01,6.796379089355468750e+01,6.684220123291015625e+01,6.693270111083984375e+01,6.753099822998046875e+01,6.815501403808593750e+01,6.821900177001953125e+01,6.927799987792968750e+01,6.885300445556640625e+01,6.915584564208984375e+01,6.945349884033203125e+01,6.940100097656250000e+01,7.017598724365234375e+01,7.011599731445312500e+01,6.985399627685546875e+01,7.036830139160156250e+01,7.026509857177734375e+01,7.044099426269531250e+01,6.996199798583984375e+01,6.990000152587890625e+01,6.963999938964843750e+01,7.111699676513671875e+01,7.143449401855468750e+01,7.163649749755859375e+01,7.177050018310546875e+01,7.195598602294921875e+01,7.193400573730468750e+01,7.213099670410156250e+01,7.313642883300781250e+01,7.404798126220703125e+01
6.821900177001953125e+01,6.927799987792968750e+01,6.885300445556640625e+01,6.915584564208984375e+01,6.945349884033203125e+01,6.940100097656250000e+01,7.017598724365234375e+01,7.011599731445312500e+01,6.985399627685546875e+01,7.036830139160156250e+01,7.026509857177734375e+01,7.044099426269531250e+01,6.996199798583984375e+01,6.990000152587890625e+01,6.963999938964843750e+01,7.111699676513671875e+01,7.143449401855468750e+01,7.163649749755859375e+01,7.177050018310546875e+01,7.195598602294921875e+01,7.193400573730468750e+01,7.213099670410156250e+01,7.313642883300781250e+01,7.404798126220703125e+01,7.359041595458984375e+01,7.273200225830078125e+01,7.215553283691406250e+01,7.254000091552734375e+01,7.229199981689453125e+01,7.242500305175781250e+01
7.017598724365234375e+01,7.011599731445312500e+01,6.985399627685546875e+01,7.036830139160156250e+01,7.026509857177734375e+01,7.044099426269531250e+01,6.996199798583984375e+01,6.990000152587890625e+01,6.963999938964843750e+01,7.111699676513671875e+01,7.143449401855468750e+01,7.163649749755859375e+01,7.177050018310546875e+01,7.195598602294921875e+01,7.193400573730468750e+01,7.213099670410156250e+01,7.313642883300781250e+01,7.404798126220703125e+01,7.359041595458984375e+01,7.273200225830078125e+01,7.215553283691406250e+01,7.254000091552734375e+01,7.229199981689453125e+01,7.242500305175781250e+01,7.309000396728515625e+01,7.236000061035156250e+01,7.233300018310546875e+01,7.209700012207031250e+01,7.161557006835937500e+01,7.219000244140625000e+01
6.996199798583984375e+01,6.990000152587890625e+01,6.963999938964843750e+01,7.111699676513671875e+01,7.143449401855468750e+01,7.163649749755859375e+01,7.177050018310546875e+01,7.195598602294921875e+01,7.193400573730468750e+01,7.213099670410156250e+01,7.313642883300781250e+01,7.404798126220703125e+01,7.359041595458984375e+01,7.273200225830078125e+01,7.215553283691406250e+01,7.254000091552734375e+01,7.229199981689453125e+01,7.242500305175781250e+01,7.309000396728515625e+01,7.236000061035156250e+01,7.233300018310546875e+01,7.209700012207031250e+01,7.161557006835937500e+01,7.219000244140625000e+01,7.411000061035156250e+01,7.251994323730468750e+01,7.286665344238281250e+01,7.289199829101562500e+01,7.309211730957031250e+01,7.339875030517578125e+01
7.177050018310546875e+01,7.195598602294921875e+01,7.193400573730468750e+01,7.213099670410156250e+01,7.313642883300781250e+01,7.404798126220703125e+01,7.359041595458984375e+01,7.273200225830078125e+01,7.215553283691406250e+01,7.254000091552734375e+01,7.229199981689453125e+01,7.242500305175781250e+01,7.309000396728515625e+01,7.236000061035156250e+01,7.233300018310546875e+01,7.209700012207031250e+01,7.161557006835937500e+01,7.219000244140625000e+01,7.411000061035156250e+01,7.251994323730468750e+01,7.286665344238281250e+01,7.289199829101562500e+01,7.309211730957031250e+01,7.339875030517578125e+01,7.385499572753906250e+01,7.306999969482421875e+01,7.312100219726562500e+01,7.314699554443359375e+01,7.330400085449218750e+01,7.320899963378906250e+01
7.359041595458984375e+01,7.273200225830078125e+01,7.215553283691406250e+01,7.254000091552734375e+01,7.229199981689453125e+01,7.242500305175781250e+01,7.309000396728515625e+01,7.236000061035156250e+01,7.233300018310546875e+01,7.209700012207031250e+01,7.161557006835937500e+01,7.219000244140625000e+01,7.411000061035156250e+01,7.251994323730468750e+01,7.286665344238281250e+01,7.289199829101562500e+01,7.309211730957031250e+01,7.339875030517578125e+01,7.385499572753906250e+01,7.306999969482421875e+01,7.312100219726562500e+01,7.314699554443359375e+01,7.330400085449218750e+01,7.320899963378906250e+01,7.285300445556640625e+01,7.265699768066406250e+01,7.323600006103515625e+01,7.384000396728515625e+01,7.390399932861328125e+01,7.326950073242187500e+01
7.309000396728515625e+01,7.236000061035156250e+01,7.233300018310546875e+01,7.209700012207031250e+01,7.161557006835937500e+01,7.219000244140625000e+01,7.411000061035156250e+01,7.251994323730468750e+01,7.286665344238281250e+01,7.289199829101562500e+01,7.309211730957031250e+01,7.339875030517578125e+01,7.385499572753906250e+01,7.306999969482421875e+01,7.312100219726562500e+01,7.314699554443359375e+01,7.330400085449218750e+01,7.320899963378906250e+01,7.285300445556640625e+01,7.265699768066406250e+01,7.323600006103515625e+01,7.384000396728515625e+01,7.390399932861328125e+01,7.326950073242187500e+01,7.378788757324218750e+01,7.335600280761718750e+01,7.260050201416015625e+01,6.836550140380859375e+01,6.864299774169921875e+01,6.830000305175781250e+01
7.411000061035156250e+01,7.251994323730468750e+01,7.286665344238281250e+01,7.289199829101562500e+01,7.309211730957031250e+01,7.339875030517578125e+01,7.385499572753906250e+01,7.306999969482421875e+01,7.312100219726562500e+01,7.314699554443359375e+01,7.330400085449218750e+01,7.320899963378906250e+01,7.285300445556640625e+01,7.265699768066406250e+01,7.323600006103515625e+01,7.384000396728515625e+01,7.390399932861328125e+01,7.326950073242187500e+01,7.378788757324218750e+01,7.335600280761718750e+01,7.260050201416015625e+01,6.836550140380859375e+01,6.864299774169921875e+01,6.830000305175781250e+01,6.827650451660156250e+01,6.863325500488281250e+01,6.918560028076171875e+01,6.945700073242187500e+01,6.791200256347656250e+01,6.807099914550781250e+01
7.385499572753906250e+01,7.306999969482421875e+01,7.312100219726562500e+01,7.314699554443359375e+01,7.330400085449218750e+01,7.320899963378906250e+01,7.285300445556640625e+01,7.265699768066406250e+01,7.323600006103515625e+01,7.384000396728515625e+01,7.390399932861328125e+01,7.326950073242187500e+01,7.378788757324218750e+01,7.335600280761718750e+01,7.260050201416015625e+01,6.836550140380859375e+01,6.864299774169921875e+01,6.830000305175781250e+01,6.827650451660156250e+01,6.863325500488281250e+01,6.918560028076171875e+01,6.945700073242187500e+01,6.791200256347656250e+01,6.807099914550781250e+01,6.713029479980468750e+01,6.701100158691406250e+01,6.682050323486328125e+01,6.686949920654296875e+01,6.749500274658203125e+01,7.774949645996093750e+01
7.285300445556640625e+01,7.265699768066406250e+01,7.323600006103515625e+01,7.384000396728515625e+01,7.390399932861328125e+01,7.326950073242187500e+01,7.378788757324218750e+01,7.335600280761718750e+01,7.260050201416015625e+01,6.836550140380859375e+01,6.864299774169921875e+01,6.830000305175781250e+01,6.827650451660156250e+01,6.863325500488281250e+01,6.918560028076171875e+01,6.945700073242187500e+01,6.791200256347656250e+01,6.807099914550781250e+01,6.713029479980468750e+01,6.701100158691406250e+01,6.682050323486328125e+01,6.686949920654296875e+01,6.749500274658203125e+01,7.774949645996093750e+01,7.764600372314453125e+01,7.746820068359375000e+01,7.739699554443359375e+01,7.790349578857421875e+01,7.817299652099609375e+01,7.852700042724609375e+01
