1.435200042724609375e+02,1.419600067138671875e+02,1.418300933837890625e+02,1.427899932861328125e+02,1.422716979980468750e+02,1.434499969482421875e+02,1.431499938964843750e+02,1.436300048828125000e+02,1.459700012207031250e+02,1.468215942382812500e+02,1.472299957275390625e+02,1.455399932861328125e+02,1.466699981689453125e+02,1.475500030517578125e+02,1.434199981689453125e+02,1.421900024414062500e+02,1.429700927734375000e+02,1.441499938964843750e+02,1.433898925781250000e+02,1.428600006103515625e+02,1.426600036621093750e+02,1.425399932861328125e+02,1.459499969482421875e+02,1.465084991455078125e+02,1.474001007080078125e+02,1.488600006103515625e+02,1.493750000000000000e+02,1.485700073242187500e+02,1.582200012207031250e+02,1.598677978515625000e+02
1.431499938964843750e+02,1.436300048828125000e+02,1.459700012207031250e+02,1.468215942382812500e+02,1.472299957275390625e+02,1.455399932861328125e+02,1.466699981689453125e+02,1.475500030517578125e+02,1.434199981689453125e+02,1.421900024414062500e+02,1.429700927734375000e+02,1.441499938964843750e+02,1.433898925781250000e+02,1.428600006103515625e+02,1.426600036621093750e+02,1.425399932861328125e+02,1.459499969482421875e+02,1.465084991455078125e+02,1.474001007080078125e+02,1.488600006103515625e+02,1.493750000000000000e+02,1.485700073242187500e+02,1.582200012207031250e+02,1.598677978515625000e+02,1.598699951171875000e+02,1.602100067138671875e+02,1.596828002929687500e+02,1.574799957275390625e+02,1.563699951171875000e+02,1.573923034667968750e+02
1.466699981689453125e+02,1.475500030517578125e+02,1.434199981689453125e+02,1.421900024414062500e+02,1.429700927734375000e+02,1.441499938964843750e+02,1.433898925781250000e+02,1.428600006103515625e+02,1.426600036621093750e+02,1.425399932861328125e+02,1.459499969482421875e+02,1.465084991455078125e+02,1.474001007080078125e+02,1.488600006103515625e+02,1.493750000000000000e+02,1.485700073242187500e+02,1.582200012207031250e+02,1.598677978515625000e+02,1.598699951171875000e+02,1.602100067138671875e+02,1.596828002929687500e+02,1.574799957275390625e+02,1.563699951171875000e+02,1.573923034667968750e+02,1.570500030517578125e+02,1.566000061035156250e+02,1.563999938964843750e+02,1.580000000000000000e+02,1.580700073242187500e+02,1.591300048828125000e+02
1.433898925781250000e+02,1.428600006103515625e+02,1.426600036621093750e+02,1.425399932861328125e+02,1.459499969482421875e+02,1.465084991455078125e+02,1.474001007080078125e+02,1.488600006103515625e+02,1.493750000000000000e+02,1.485700073242187500e+02,1.582200012207031250e+02,1.598677978515625000e+02,1.598699951171875000e+02,1.602100067138671875e+02,1.596828002929687500e+02,1.574799957275390625e+02,1.563699951171875000e+02,1.573923034667968750e+02,1.570500030517578125e+02,1.566000061035156250e+02,1.563999938964843750e+02,1.580000000000000000e+02,1.580700073242187500e+02,1.591300048828125000e+02,1.586399993896484375e+02,1.569149932861328125e+02,1.586177978515625000e+02,1.586799926757812500e+02,1.583099975585937500e+02,1.593450012207031250e+02
1.474001007080078125e+02,1.488600006103515625e+02,1.493750000000000000e+02,1.485700073242187500e+02,1.582200012207031250e+02,1.598677978515625000e+02,1.598699951171875000e+02,1.602100067138671875e+02,1.596828002929687500e+02,1.574799957275390625e+02,1.563699951171875000e+02,1.573923034667968750e+02,1.570500030517578125e+02,1.566000061035156250e+02,1.563999938964843750e+02,1.580000000000000000e+02,1.580700073242187500e+02,1.591300048828125000e+02,1.586399993896484375e+02,1.569149932861328125e+02,1.586177978515625000e+02,1.586799926757812500e+02,1.583099975585937500e+02,1.593450012207031250e+02,1.600000000000000000e+02,1.596065063476562500e+02,1.595500030517578125e+02,1.634499969482421875e+02,1.636199951171875000e+02,1.654165039062500000e+02
1.598699951171875000e+02,1.602100067138671875e+02,1.596828002929687500e+02,1.574799957275390625e+02,1.563699951171875000e+02,1.573923034667968750e+02,1.570500030517578125e+02,1.566000061035156250e+02,1.563999938964843750e+02,1.580000000000000000e+02,1.580700073242187500e+02,1.591300048828125000e+02,1.586399993896484375e+02,1.569149932861328125e+02,1.586177978515625000e+02,1.586799926757812500e+02,1.583099975585937500e+02,1.593450012207031250e+02,1.600000000000000000e+02,1.596065063476562500e+02,1.595500030517578125e+02,1.634499969482421875e+02,1.636199951171875000e+02,1.654165039062500000e+02,1.645299987792968750e+02,1.651100006103515625e+02,1.670901031494140625e+02,1.666298980712890625e+02,1.668950042724609375e+02,1.663352050781250000e+02
1.570500030517578125e+02,1.566000061035156250e+02,1.563999938964843750e+02,1.580000000000000000e+02,1.580700073242187500e+02,1.591300048828125000e+02,1.586399993896484375e+02,1.569149932861328125e+02,1.586177978515625000e+02,1.586799926757812500e+02,1.583099975585937500e+02,1.593450012207031250e+02,1.600000000000000000e+02,1.596065063476562500e+02,1.595500030517578125e+02,1.634499969482421875e+02,1.636199951171875000e+02,1.654165039062500000e+02,1.645299987792968750e+02,1.651100006103515625e+02,1.670901031494140625e+02,1.666298980712890625e+02,1.668950042724609375e+02,1.663352050781250000e+02,1.685099945068359375e+02,1.687100067138671875e+02,1.689799957275390625e+02,1.759998931884765625e+02,1.733300018310546875e+02,1.749100036621093750e+02
1.586399993896484375e+02,1.569149932861328125e+02,1.586177978515625000e+02,1.586799926757812500e+02,1.583099975585937500e+02,1.593450012207031250e+02,1.600000000000000000e+02,1.596065063476562500e+02,1.595500030517578125e+02,1.634499969482421875e+02,1.636199951171875000e+02,1.654165039062500000e+02,1.645299987792968750e+02,1.651100006103515625e+02,1.670901031494140625e+02,1.666298980712890625e+02,1.668950042724609375e+02,1.663352050781250000e+02,1.685099945068359375e+02,1.687100067138671875e+02,1.689799957275390625e+02,1.759998931884765625e+02,1.733300018310546875e+02,1.749100036621093750e+02,1.758099975585937500e+02,1.766199951171875000e+02,1.768300018310546875e+02,1.770200042724609375e+02,1.771950073242187500e+02,1.740337982177734375e+02
1.600000000000000000e+02,1.596065063476562500e+02,1.595500030517578125e+02,1.634499969482421875e+02,1.636199951171875000e+02,1.654165039062500000e+02,1.645299987792968750e+02,1.651100006103515625e+02,1.670901031494140625e+02,1.666298980712890625e+02,1.668950042724609375e+02,1.663352050781250000e+02,1.685099945068359375e+02,1.687100067138671875e+02,1.689799957275390625e+02,1.759998931884765625e+02,1.733300018310546875e+02,1.749100036621093750e+02,1.758099975585937500e+02,1.766199951171875000e+02,1.768300018310546875e+02,1.770200042724609375e+02,1.771950073242187500e+02,1.740337982177734375e+02,1.743099975585937500e+02,1.743950042724609375e+02,1.749199981689453125e+02,1.748099975585937500e+02,1.737700042724609375e+02,1.703200073242187500e+02
1.645299987792968750e+02,1.651100006103515625e+02,1.670901031494140625e+02,1.666298980712890625e+02,1.668950042724609375e+02,1.663352050781250000e+02,1.685099945068359375e+02,1.687100067138671875e+02,1.689799957275390625e+02,1.759998931884765625e+02,1.733300018310546875e+02,1.749100036621093750e+02,1.758099975585937500e+02,1.766199951171875000e+02,1.768300018310546875e+02,1.770200042724609375e+02,1.771950073242187500e+02,1.740337982177734375e+02,1.743099975585937500e+02,1.743950042724609375e+02,1.749199981689453125e+02,1.748099975585937500e+02,1.737700042724609375e+02,1.703200073242187500e+02,1.688899993896484375e+02,1.688468017578125000e+02,1.685399932861328125e+02,1.703600006103515625e+02,1.697200012207031250e+02,1.676999969482421875e+02
